canal,bloco,movimento,min_equiv,visitas,tot_canal,classe,pct_tempo_loja,min_em_8h
LASA,Outras Atividades,Deslocamento interno dentro da loja,96.08333333333331,1,1334.0,Deslocamento e busca,0.07202648675662167,34.5727136431784
LASA,Outras Atividades,Leitura de loja (checklist / auditoria),173.5,2,1334.0,Apoio e análise,0.1300599700149925,62.4287856071964
LASA,Ponto Extra,Abastecer seguindo guia de execução + KBD's,28.0,2,1334.0,Execução (agrega valor),0.020989505247376312,10.07496251874063
LASA,Ponto Extra,Limpeza do móvel / display,14.0,2,1334.0,Execução (agrega valor),0.010494752623688156,5.037481259370315
LASA,Ponto Extra,Precificar todos os itens,9.0,1,1334.0,Execução (agrega valor),0.006746626686656672,3.2383808095952027
LASA,Ponto Natural,Abastecimento e organização (Layout/KBDs etc),142.33333333333331,4,1334.0,Execução (agrega valor),0.10669665167416291,51.214392803598194
LASA,Ponto Natural,Buscar itens faltantes no estoque,87.8333333333333,4,1334.0,Deslocamento e busca,0.06584207896051972,31.604197901049464
LASA,Ponto Natural,Limpeza antes do abastecimento,46.33333333333333,3,1334.0,Execução (agrega valor),0.03473263368315842,16.671664167916042
LASA,Ponto Natural,Precificar todos os itens,79.0,3,1334.0,Execução (agrega valor),0.05922038980509745,28.425787106446776
LASA,Ponto Natural,Validar estoque virtual,174.16666666666669,4,1334.0,Apoio e análise,0.13055972013993006,62.66866566716643
LASA,Saída,Deixar o setor / estoque,1.8333333333333333,2,1334.0,Deslocamento e busca,0.001374312843578211,0.6596701649175413
LASA,Saída,Deslocamento até a saída da loja,0.8333333333333333,1,1334.0,Deslocamento e busca,0.000624687656171914,0.2998500749625187
LASA,Saída,Guardar equipamentos / materiais,2.5,1,1334.0,Espera e burocracia,0.0018740629685157421,0.8995502248875562
LASA,Saída,Saída da loja (portaria/catraca),0.6666666666666666,1,1334.0,Espera e burocracia,0.0004997501249375312,0.239880059970015
NMR,Abertura,"Conferir encarte, Guia de PDV e MOP",58.396582420847125,8,5496.0,Apoio e análise,0.010625287922279316,5.100138202694072
NMR,Abertura,Cumprimentar gerente / encarregado,32.35524042950514,8,5496.0,Apoio e análise,0.005887052479895403,2.8257851903497935
NMR,Abertura,Identificar pontos de atenção / rupturas,114.59404761904763,9,5496.0,Apoio e análise,0.020850445345532684,10.008213765855688
NMR,Abertura,Passar por todas as categorias puxando frentes,188.57976190476188,9,5496.0,Apoio e análise,0.03431218375268593,16.469848201289246
NMR,Abertura,Pegar relatório de estoque para conferência,143.01785714285717,9,5496.0,Apoio e análise,0.026022171969224375,12.4906425452277
NMR,Check Out,Abastecer seguindo o guia de execução,169.87696559975967,9,5496.0,Execução (agrega valor),0.030909200436637495,14.836416209585998
NMR,Check Out,Conferir KBD's (Direcionamentos Chaves),105.89542491821902,9,5496.0,Execução (agrega valor),0.01926772651350419,9.248508726482012
NMR,Check Out,Limpeza dos móveis antes do abastecimento,102.0007751235692,9,5496.0,Execução (agrega valor),0.018559092999193814,8.90836463961303
NMR,Check Out,Precificar todos os itens,128.6872624107918,9,5496.0,Execução (agrega valor),0.023414712956839844,11.239062219283126
NMR,Entrada,Chegada à loja (portaria/entrada),34.25,8,5496.0,Deslocamento e busca,0.006231804949053858,2.9912663755458517
NMR,Entrada,Espera para autorização / cadastro / liberação,19.116666666666667,7,5496.0,Espera e burocracia,0.0034782872392042697,1.6695778748180494
NMR,Entrada,Guardar pertences / retirar equipamentos / EPIs,32.44166666666667,7,5496.0,Espera e burocracia,0.0059027777777777785,2.8333333333333335
NMR,Entrada,Localizar o setor / estoque / responsável,35.00119047619047,8,5496.0,Deslocamento e busca,0.006368484438899286,3.056872530671657
NMR,Entrada,Registro de entrada (app / sistema do cliente),17.583333333333332,5,5496.0,Espera e burocracia,0.003199296458030082,1.5356622998544394
NMR,Estoque,Deslocamento até o estoque,38.25,9,5496.0,Deslocamento e busca,0.006959606986899563,3.34061135371179
NMR,Estoque,Localizar produtos no estoque,155.16166056166057,9,5496.0,Deslocamento e busca,0.028231743188075066,13.551236730276031
NMR,Estoque,Organização / arrumação do estoque,121.4631757131757,9,5496.0,Apoio e análise,0.022100286701815085,10.608137616871241
NMR,Estoque,Retorno ao setor com os produtos,57.24184704184704,9,5496.0,Deslocamento e busca,0.010415183231777118,4.999287951253017
NMR,Estoque,Separação de itens para abastecimento,158.98785103785104,9,5496.0,Apoio e análise,0.028927920494514384,13.885401837366905
NMR,Outras Atividades,Busca de produtos ou materiais em outros setores,46.20470085470086,4,5496.0,Deslocamento e busca,0.00840696886002563,4.0353450528123025
NMR,Outras Atividades,Deslocamento interno dentro da loja,50.48634004884005,4,5496.0,Deslocamento e busca,0.009186015292729267,4.409287340510048
NMR,Outras Atividades,Leitura de loja (checklist / auditoria),277.6958485958488,5,5496.0,Apoio e análise,0.05052690112733785,24.252912541122168
NMR,Outras Atividades,Negociação com encarregado / gerente,33.934246309246305,4,5496.0,Apoio e análise,0.006174353404156897,2.9636896339953105
NMR,Outras Atividades,Tratamento de divergências (estoque/preço/validade),32.77777777777778,4,5496.0,Apoio e análise,0.005963933365680091,2.8626880155264436
NMR,Ponto Extra,Abastecer seguindo guia de execução + KBD's,228.12672882672882,6,5496.0,Execução (agrega valor),0.041507774531792,19.92373177526016
NMR,Ponto Extra,Limpeza do móvel / display,102.5563741813742,7,5496.0,Execução (agrega valor),0.018660184530817723,8.956888574792506
NMR,Ponto Extra,Montagem do display / ponto extra,162.92041014541013,8,5496.0,Execução (agrega valor),0.02964345162762193,14.228856781258527
NMR,Ponto Extra,Precificar todos os itens,110.5877428127428,7,5496.0,Execução (agrega valor),0.02012149614496776,9.658318149584524
NMR,Ponto Natural,Abastecimento e organização (Layout/KBDs etc),807.9308897801543,9,5496.0,Execução (agrega valor),0.1470034370051227,70.5616497624589
NMR,Ponto Natural,Buscar itens faltantes no estoque,528.9975023342671,9,5496.0,Deslocamento e busca,0.09625136505354205,46.20065522570018
NMR,Ponto Natural,Limpeza antes do abastecimento,396.57857044915863,9,5496.0,Execução (agrega valor),0.07215767293470864,34.635683008660145
NMR,Ponto Natural,Precificar todos os itens,457.2920268457031,9,5496.0,Execução (agrega valor),0.083204517257224,39.93816828346752
NMR,Ponto Natural,Validar estoque virtual,364.5428653046299,8,5496.0,Apoio e análise,0.06632876006270559,31.837804830098683
NMR,Saída,Deixar o setor / estoque,28.45,7,5496.0,Deslocamento e busca,0.005176491994177583,2.48471615720524
NMR,Saída,Deslocamento até a saída da loja,39.45,8,5496.0,Deslocamento e busca,0.0071779475982532755,3.4454148471615724
NMR,Saída,Guardar equipamentos / materiais,58.11666666666667,8,5496.0,Espera e burocracia,0.010574357108199903,5.075691411935954
NMR,Saída,Saída da loja (portaria/catraca),56.45,7,5496.0,Espera e burocracia,0.010271106259097527,4.930131004366813
PERFUMARIA,Abertura,"Conferir encarte, Guia de PDV e MOP",4.2142857142857135,2,766.9999999999998,Apoio e análise,0.005494505494505495,2.6373626373626378
PERFUMARIA,Abertura,Cumprimentar gerente / encarregado,4.267857142857142,2,766.9999999999998,Apoio e análise,0.005564350903333955,2.6708884336002985
PERFUMARIA,Abertura,Identificar pontos de atenção / rupturas,7.0892857142857135,2,766.9999999999998,Apoio e análise,0.009242875768299498,4.436580368783759
PERFUMARIA,Abertura,Passar por todas as categorias puxando frentes,57.035714285714285,2,766.9999999999998,Apoio e análise,0.07436207859936675,35.69379772769604
PERFUMARIA,Abertura,Pegar relatório de estoque para conferência,2.999999999999999,2,766.9999999999998,Apoio e análise,0.003911342894393742,1.8774445893089962
PERFUMARIA,Check Out,Abastecer seguindo o guia de execução,22.805555555555543,2,766.9999999999998,Execução (agrega valor),0.02973344922497464,14.272055627987829
PERFUMARIA,Check Out,Conferir KBD's (Direcionamentos Chaves),7.947222222222223,2,766.9999999999998,Execução (agrega valor),0.010361437056352315,4.973489787049111
PERFUMARIA,Check Out,Limpeza dos móveis antes do abastecimento,10.539285714285707,2,766.9999999999998,Execução (agrega valor),0.013740920096852295,6.595641646489102
PERFUMARIA,Check Out,Precificar todos os itens,26.14960317460319,2,766.9999999999998,Execução (agrega valor),0.03409335485606675,16.36481033091204
PERFUMARIA,Entrada,Guardar pertences / retirar equipamentos / EPIs,36.56071428571431,1,766.9999999999998,Espera e burocracia,0.04766716334512949,22.880238405662155
PERFUMARIA,Entrada,Localizar o setor / estoque / responsável,50.52738095238098,2,766.9999999999998,Deslocamento e busca,0.06587663748680704,31.62078599366738
PERFUMARIA,Entrada,Registro de entrada (app / sistema do cliente),3.333333333333333,2,766.9999999999998,Espera e burocracia,0.004345936549326381,2.086049543676663
PERFUMARIA,Estoque,Deslocamento até o estoque,4.333333333333333,2,766.9999999999998,Deslocamento e busca,0.0056497175141242955,2.711864406779662
PERFUMARIA,Estoque,Localizar produtos no estoque,6.035714285714285,2,766.9999999999998,Deslocamento e busca,0.007869249394673124,3.7772397094430996
PERFUMARIA,Estoque,Organização / arrumação do estoque,39.999999999999986,2,766.9999999999998,Apoio e análise,0.05215123859191655,25.032594524119947
PERFUMARIA,Estoque,Retorno ao setor com os produtos,3.6964285714285707,2,766.9999999999998,Deslocamento e busca,0.004819333209163718,2.3132799403985844
PERFUMARIA,Estoque,Separação de itens para abastecimento,11.935714285714287,2,766.9999999999998,Apoio e análise,0.015561557086980822,7.469547401750795
PERFUMARIA,Outras Atividades,Busca de produtos ou materiais em outros setores,4.047619047619048,1,766.9999999999998,Deslocamento e busca,0.005277208667039178,2.533060160178805
PERFUMARIA,Outras Atividades,Leitura de loja (checklist / auditoria),44.08145743145738,2,766.9999999999998,Apoio e análise,0.057472565099683695,27.586831247848174
PERFUMARIA,Outras Atividades,Negociação com encarregado / gerente,36.41479076479072,2,766.9999999999998,Apoio e análise,0.04747691103623303,22.788917297391855
PERFUMARIA,Outras Atividades,Tratamento de divergências (estoque/preço/validade),150.41479076479072,2,766.9999999999998,Apoio e análise,0.19610794102319526,94.13181169113372
PERFUMARIA,Ponto Extra,Abastecer seguindo guia de execução + KBD's,30.03145743145739,2,766.9999999999998,Execução (agrega valor),0.03915444254427301,18.794132421251046
PERFUMARIA,Ponto Extra,Limpeza do móvel / display,33.88979076479073,2,766.9999999999998,Execução (agrega valor),0.04418486410011831,21.208734768056786
PERFUMARIA,Ponto Extra,Montagem do display / ponto extra,17.142857142857128,2,766.9999999999998,Execução (agrega valor),0.022350530825107084,10.7282547960514
PERFUMARIA,Ponto Extra,Precificar todos os itens,29.198124098124058,2,766.9999999999998,Execução (agrega valor),0.03806795840694142,18.27262003533188
PERFUMARIA,Ponto Natural,Abastecimento e organização (Layout/KBDs etc),23.449494949494973,2,766.9999999999998,Execução (agrega valor),0.030573005149276376,14.675042471652661
PERFUMARIA,Ponto Natural,Buscar itens faltantes no estoque,23.315584415584432,2,766.9999999999998,Deslocamento e busca,0.030398415144177886,14.591239269205385
PERFUMARIA,Ponto Natural,Limpeza antes do abastecimento,18.61994949494951,1,766.9999999999998,Execução (agrega valor),0.02427633571701371,11.65264114416658
PERFUMARIA,Ponto Natural,Precificar todos os itens,20.21421356421355,2,766.9999999999998,Execução (agrega valor),0.02635490686338143,12.650355294423086
PERFUMARIA,Ponto Natural,Validar estoque virtual,8.672727272727265,1,766.9999999999998,Apoio e análise,0.011307336731065537,5.427521630911458
PERFUMARIA,Saída,Deixar o setor / estoque,10.660714285714288,2,766.9999999999998,Deslocamento e busca,0.013899236356863484,6.671633451294472
PERFUMARIA,Saída,Deslocamento até a saída da loja,1.25,1,766.9999999999998,Deslocamento e busca,0.001629726205997393,0.7822685788787486
PERFUMARIA,Saída,Guardar equipamentos / materiais,15.0,1,766.9999999999998,Espera e burocracia,0.019556714471968713,9.387222946544982
PERFUMARIA,Saída,Saída da loja (portaria/catraca),1.125,1,766.9999999999998,Espera e burocracia,0.0014667535853976536,0.7040417209908737
